,filename,h0,w0,h_ratio,w_ratio,w_pad,h_pad
51,tQ_V74rknaHrzRQdDboEUA.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
52,z8aNggCWpRY8lY1zobByQg.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
53,PQDC1oNAnJL7PcYZPIUqjw.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
54,9GZlBlTLsFH4BaRVdLXMHQ.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
55,pbcWJgj2Ppd53T--lXh_7g.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
56,FaIdFMEtd9vjqZYgUZqM-w.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
57,00qclUcInksIYnm19b1Xfw.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
58,81G_W5q9AtNIpyyUdaePuA.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
59,IlGsziF2ZCWCdrPpfnNm2w.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
60,PLMNZM25wa9UhrFXtuGkaA.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
61,uvCkfrqhPZcpldk1HpA_MA.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
62,_vx4-OZe0KAW7KsROA1cJQ.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
63,S_q7cwwoGBOnsiXeeA0T7A.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
64,S85HQoWVjkwuJN9N7hdrHw.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
65,kcmYvepg3QWOw1DLScNmpQ.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
66,kLVoXxQKyQETqYBL1LLZ7w.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
67,uo5QnAMbjY2l-7IAxOgFSQ.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
68,Esr5ymM-PhVGCv9MMexq0A.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
69,nXnkPLw6l-3YKTZYNQQCKQ.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
70,CalcVrXQeRVN1DqEytEVSQ.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
71,kohFOjTGdlxHWS-775GlKw.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
72,rBDHSATgfoChi212ZJzjAw.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
73,e3MnIeGujyV6a4isMZSgjg.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
74,cu1QO5_R_R6CT42j5Sorww.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
75,mPQqbi_BdQPVxqkCW5sW7w.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
76,jaCBd8Vx8sd10m9Fb344BA.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
77,mkWNxaD5nEkcKQkoWaELPg.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
78,lAqsxCZyxp4bqi2UTFvHqA.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
79,TMDGX8nqAyiPLW6m2NeGQw.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
80,zDq50ceMzWLiroFSQrSQ4Q.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
81,TESkRQNP4PL2svpfXVrDbg.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
82,VA4CXwK21OB6G9oVwwqBog.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
83,7U7dvVvQcLAIVh3mrjCJ_A.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
84,Xb0mKc_1PjJN1Jvd-xZcAg.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
85,3_f1Ewum_g-gdZ9h-SuKKA.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
86,9SOzszOWCt6bLUWAoZqFZQ.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
87,_XFanNb2jNG4C5ldCRbz2A.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
88,x-OPG4HNJWCNKZScgNibzQ.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
89,T0kvHFtwoqL3HH44FpBzOg.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
90,T0fzKyRxc5TCUJ6Dfxhu7Q.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
91,XWnOl-f8kpdToo2ZuxYiTg.jpg,2160,4096,0.15601851851851853,0.15625,16.0,87.5
92,V_g2kQUwK6f6rLTnuXJmpQ.jpg,2431,4608,0.1386260798025504,0.1388888888888889,16.0,87.5
93,VeyE9EpdUgde24x4ICpSvg.jpg,2431,4608,0.1386260798025504,0.1388888888888889,16.0,87.5
94,kVsUaXUzUm3tqpN433LgkA.jpg,702,1280,0.5,0.5,16.0,80.5
95,TMH5of0FEVYAYPv1dVOfnA.jpg,2160,3920,0.16296296296296298,0.16326530612244897,16.0,80.0
96,Sml5X1ov4HAWpjp5oyK2dg.jpg,2709,4900,0.1303063861203396,0.1306122448979592,16.0,79.5
97,-DyNAUaoopodGXbo_k8RNg.jpg,2240,4000,0.15982142857142856,0.16,16.0,77.0
98,mR_CidlX1RULl5bGOi_lbA.jpg,2240,4000,0.15982142857142856,0.16,16.0,77.0
99,e6zSMtEJEhnQEgJa5O0cCw.jpg,2240,4000,0.15982142857142856,0.16,16.0,77.0
100,wURsyhW7Clp9gdmCCpbbog.jpg,2240,4000,0.15982142857142856,0.16,16.0,77.0
101,IL4yQGUn0LZCnpjohftDVQ.jpg,2240,4000,0.15982142857142856,0.16,16.0,77.0
102,eKX0EGxYq29PgosErnVJ_g.jpg,2240,4000,0.15982142857142856,0.16,16.0,77.0
103,O30MZbjE5oZi2ntv47sySQ.jpg,2240,4000,0.15982142857142856,0.16,16.0,77.0
104,aSN9QJeVUJJjVPU9j4J62g.jpg,2240,4000,0.15982142857142856,0.16,16.0,77.0
105,q5FiexOkhwWXYPWehZAlrg.jpg,2240,4000,0.15982142857142856,0.16,16.0,77.0
106,aN9zpqHrwNqpbtoO9ENuZA.jpg,2240,4000,0.15982142857142856,0.16,16.0,77.0
107,h878n2_DM0HHfXDvJL_r5A.jpg,1456,2592,0.24656593406593408,0.24691358024691357,16.0,76.5
108,T08VQ-IX_fnjubzdytBTKA.jpg,1456,2592,0.24656593406593408,0.24691358024691357,16.0,76.5
109,58tPSYNWxKth0J-dWsWxAg.jpg,1456,2592,0.24656593406593408,0.24691358024691357,16.0,76.5
110,DdZ7H55UooaNYeTx7k6DNQ.jpg,1456,2592,0.24656593406593408,0.24691358024691357,16.0,76.5
111,WdKpj_K8keaXOb69EY2_dQ.jpg,1456,2592,0.24656593406593408,0.24691358024691357,16.0,76.5
112,_ofWfpXFBEDA7-4P3hKrBA.jpg,1456,2592,0.24656593406593408,0.24691358024691357,16.0,76.5
113,Fy5wdLpb9cci8PGMO74Ybg.jpg,1456,2592,0.24656593406593408,0.24691358024691357,16.0,76.5
114,le5tdXVcuE0nHCicokAhIw.jpg,1456,2592,0.24656593406593408,0.24691358024691357,16.0,76.5
115,EW3EUD5NDsoo-cmOEliu4Q.jpg,1456,2592,0.24656593406593408,0.24691358024691357,16.0,76.5
116,Rn_ZzZMknxcdJfUREMn1WA.jpg,1456,2592,0.24656593406593408,0.24691358024691357,16.0,76.5
117,Sy4gqkwciRDKDXLfmTLmtQ.jpg,1456,2592,0.24656593406593408,0.24691358024691357,16.0,76.5
118,n-wNsr11wBvs8IwFvuDENw.jpg,1456,2592,0.24656593406593408,0.24691358024691357,16.0,76.5
119,KWUViuS4hS5gjjhrmAouow.jpg,1456,2592,0.24656593406593408,0.24691358024691357,16.0,76.5
120,jAH0bjRWZOYwO_AlOlh07A.jpg,1456,2592,0.24656593406593408,0.24691358024691357,16.0,76.5
121,JNKbyXXUJo3yN8UxuHlFFg.jpg,1456,2592,0.24656593406593408,0.24691358024691357,16.0,76.5
122,o-56w6VvigntHGBlrz5XJQ.jpg,1456,2592,0.24656593406593408,0.24691358024691357,16.0,76.5
123,2rHQq95tI7tr3B34qxdshQ.jpg,1456,2592,0.24656593406593408,0.24691358024691357,16.0,76.5
124,t0UwZSfC5VGORNyYEBVdNg.jpg,1456,2592,0.24656593406593408,0.24691358024691357,16.0,76.5
125,fPtj7nE1d6Pgp3X5a1sOWA.jpg,1456,2592,0.24656593406593408,0.24691358024691357,16.0,76.5
126,iOkYdg7TbdAu805iRcMyqQ.jpg,1456,2592,0.24656593406593408,0.24691358024691357,16.0,76.5
127,YrJQs_W0FAY6zqrZPZw1PA.jpg,1456,2592,0.24656593406593408,0.24691358024691357,16.0,76.5
128,LvqqaiVbTRXxZzpkFm8HUg.jpg,1456,2592,0.24656593406593408,0.24691358024691357,16.0,76.5
129,044yBEge2zNqwR3RwJbuoQ.jpg,1456,2592,0.24656593406593408,0.24691358024691357,16.0,76.5
130,6I8hQ7QwJrLsSEjSZnjYzw.jpg,1456,2592,0.24656593406593408,0.24691358024691357,16.0,76.5
131,uL3WS--bl7TKMWUtQkBK-A.jpg,1456,2592,0.24656593406593408,0.24691358024691357,16.0,76.5
132,7T9Wrc_GjqXARIVoQDtCfA.jpg,1456,2592,0.24656593406593408,0.24691358024691357,16.0,76.5
133,gcg6SjTqMSf2EKP9QJsAbw.jpg,1456,2592,0.24656593406593408,0.24691358024691357,16.0,76.5
134,cWLE0pRvgS3UsP0YmFu_KQ.jpg,1456,2592,0.24656593406593408,0.24691358024691357,16.0,76.5
135,eAGCxYCeMgJYkToWa8n29A.jpg,1744,3104,0.205848623853211,0.20618556701030927,16.0,76.5
136,CFKmsJBNfof2tGqQb_g7cA.jpg,1744,3104,0.205848623853211,0.20618556701030927,16.0,76.5
137,_QU1bZIX2S-bNmGZ1g0_5w.jpg,2204,3920,0.1628856624319419,0.16326530612244897,16.0,76.5
138,t3TYTlhjCr6uVat23tV_Rg.jpg,2204,3920,0.1628856624319419,0.16326530612244897,16.0,76.5
139,n-MUIodK5GEaQOhhbRotOQ.jpg,720,1280,0.5,0.5,16.0,76.0
140,EE9qEGmUqmKXznmVQGol5g.jpg,2988,5312,0.12048192771084337,0.12048192771084337,16.0,76.0
141,EHmpMofwWrxedxLc_Fhxbw.jpg,1836,3264,0.19607843137254902,0.19607843137254902,16.0,76.0
142,CWZvK1UpP_TK8IeRXG2ZrQ.jpg,1836,3264,0.19607843137254902,0.19607843137254902,16.0,76.0
143,l8XkgpkqSbELeIw3LJxc1g.jpg,2160,3840,0.16666666666666666,0.16666666666666666,16.0,76.0
144,mmyvO5owDtaxRlJcQc-1bQ.jpg,2160,3840,0.16666666666666666,0.16666666666666666,16.0,76.0
145,CZlI2dKX7Y7KzhCI48Mu1g.jpg,2250,4000,0.16,0.16,16.0,76.0
146,koRrO43ezj5AboOX5zTwiQ.jpg,2160,3840,0.16666666666666666,0.16666666666666666,16.0,76.0
147,ko8VXsvpTHV5xcW-veFyFQ.jpg,1836,3264,0.19607843137254902,0.19607843137254902,16.0,76.0
148,l-zZecdAeiaI8HAVj8sfjw.jpg,1080,1920,0.3333333333333333,0.3333333333333333,16.0,76.0
149,EOYH5ULSWbrO30m265lF8Q.jpg,1836,3264,0.19607843137254902,0.19607843137254902,16.0,76.0
150,EHLNvLcSe3SbQmegsU0wmg.jpg,2160,3840,0.16666666666666666,0.16666666666666666,16.0,76.0
151,mtOZDFN_r_XuLXGh9hWtfw.jpg,2988,5312,0.12048192771084337,0.12048192771084337,16.0,76.0
152,mtVij_fWL-rTlIkjE0mWTQ.jpg,2304,4096,0.15625,0.15625,16.0,76.0
153,EHPZov9qtaHhQJo6sDiHsA.jpg,2160,3840,0.16666666666666666,0.16666666666666666,16.0,76.0
154,CL4QW61FSDx353XXOg2urg.jpg,1836,3264,0.19607843137254902,0.19607843137254902,16.0,76.0
155,mxja_i2y-XJyDZyMh958Tg.jpg,1080,1920,0.3333333333333333,0.3333333333333333,16.0,76.0
156,EMLFSaSxyIJtarzJwNfokQ.jpg,2988,5312,0.12048192771084337,0.12048192771084337,16.0,76.0
157,kuw46mYdrOBC2pHVlDLdeA.jpg,2160,3840,0.16666666666666666,0.16666666666666666,16.0,76.0
158,EKVeCk-m2OaA0HxeUNS-VA.jpg,720,1280,0.5,0.5,16.0,76.0
159,EIULzOgZNIh5ldGVf6w42Q.jpg,1080,1920,0.3333333333333333,0.3333333333333333,16.0,76.0
160,CQHgQ-8UJ52gPPfNFYmAcQ.jpg,1080,1920,0.3333333333333333,0.3333333333333333,16.0,76.0
161,CODVionM-rbbvQGpJnTUag.jpg,2160,3840,0.16666666666666666,0.16666666666666666,16.0,76.0
162,msX5FOO-oE6abV3dYb9bpQ.jpg,2160,3840,0.16666666666666666,0.16666666666666666,16.0,76.0
163,D3SMi5uaDxOLXQ9ufsrY8Q.jpg,2988,5312,0.12048192771084337,0.12048192771084337,16.0,76.0
164,EY8--_Fp4DrdSuEDJ2TnNg.jpg,1836,3264,0.19607843137254902,0.19607843137254902,16.0,76.0
165,CF4eYdyJNc0EDIIqLtQ__Q.jpg,1836,3264,0.19607843137254902,0.19607843137254902,16.0,76.0
166,kdbqeR8gwZlS-gEXQMWo_g.jpg,1836,3264,0.19607843137254902,0.19607843137254902,16.0,76.0
167,C4quW-KqGLwGsQZ1b7wbrw.jpg,2592,4608,0.1388888888888889,0.1388888888888889,16.0,76.0
168,EjIlK5dzdmapcbbsDrLXAw.jpg,1836,3264,0.19607843137254902,0.19607843137254902,16.0,76.0
169,nDEeomAcf7H23kMJjMvEKQ.jpg,1836,3264,0.19607843137254902,0.19607843137254902,16.0,76.0
170,kbeBUNZRNsj67qmZhHBZHA.jpg,1836,3264,0.19607843137254902,0.19607843137254902,16.0,76.0
171,kaw-xWWzKQuUgFdjIv1Zdw.jpg,1080,1920,0.3333333333333333,0.3333333333333333,16.0,76.0
172,kfD3VpwQWHK2N4YUigdLIg.jpg,2160,3840,0.16666666666666666,0.16666666666666666,16.0,76.0
173,kaHOvdOKhFeKCyiUDxUuHg.jpg,1080,1920,0.3333333333333333,0.3333333333333333,16.0,76.0
174,k_2_7rnvFpk7uFtoZRUPmg.jpg,1080,1920,0.3333333333333333,0.3333333333333333,16.0,76.0
175,EqpT4rUYa6IlUUxIgOIDKA.jpg,2160,3840,0.16666666666666666,0.16666666666666666,16.0,76.0
176,EqroY8yyIysvqIZBi1CGDw.jpg,1836,3264,0.19607843137254902,0.19607843137254902,16.0,76.0
177,nF0y0EKrPK7CUuz6pOMEsQ.jpg,2160,3840,0.16666666666666666,0.16666666666666666,16.0,76.0
178,C0CM91YkEMDHUAsOt8HxSg.jpg,2592,4608,0.1388888888888889,0.1388888888888889,16.0,76.0
179,nIRBI9xPGCtMQI6gfBFFag.jpg,1836,3264,0.19607843137254902,0.19607843137254902,16.0,76.0
180,C4Jg1iJsXZdoN9nQzHRRvg.jpg,1080,1920,0.3333333333333333,0.3333333333333333,16.0,76.0
181,kgoWdz0S0095v-_h-RFBwA.jpg,1836,3264,0.19607843137254902,0.19607843137254902,16.0,76.0
182,Ef-0ExiNDffSm-I-smeeOQ.jpg,2988,5312,0.12048192771084337,0.12048192771084337,16.0,76.0
183,kgqicpaqa5aXdDahaOLcpQ.jpg,1080,1920,0.3333333333333333,0.3333333333333333,16.0,76.0
184,EVcXSt9GTk2UQpIHAC3HoQ.jpg,720,1280,0.5,0.5,16.0,76.0
185,EWN0SpL77XY03BdvK6pJjA.jpg,2304,4096,0.15625,0.15625,16.0,76.0
186,CEFcHgV8L6OOssaz-rdyBw.jpg,2160,3840,0.16666666666666666,0.16666666666666666,16.0,76.0
187,Ea5PTsJkN6GrdBW8_FsJ9A.jpg,2592,4608,0.1388888888888889,0.1388888888888889,16.0,76.0
188,EbbixNMy5HuWYtIwr6ph9w.jpg,1080,1920,0.3333333333333333,0.3333333333333333,16.0,76.0
189,CBdU-F236guDcS7UBn2Jpw.jpg,1836,3264,0.19607843137254902,0.19607843137254902,16.0,76.0
190,Ec3kmAAmeZW_Y2yDv3nu5g.jpg,1080,1920,0.3333333333333333,0.3333333333333333,16.0,76.0
191,EcCrc-hnfzTEAcn02j3VAA.jpg,1080,1920,0.3333333333333333,0.3333333333333333,16.0,76.0
192,CBQOdBNuErJTpa-bEMWKPQ.jpg,2592,4608,0.1388888888888889,0.1388888888888889,16.0,76.0
193,khQnNliVem2PjRPpbIJQUA.jpg,2592,4608,0.1388888888888889,0.1388888888888889,16.0,76.0
194,C9EH53I9eLpBaPjPVIerDg.jpg,2988,5312,0.12048192771084337,0.12048192771084337,16.0,76.0
195,n7cX5H5-bpPiJWMPxu90mQ.jpg,1836,3264,0.19607843137254902,0.19607843137254902,16.0,76.0
196,n8M9uaq0DrnexqcJWVYsyw.jpg,1836,3264,0.19607843137254902,0.19607843137254902,16.0,76.0
197,khFYWkFmGfzte7tV7WXagw.jpg,2160,3840,0.16666666666666666,0.16666666666666666,16.0,76.0
198,nDCQXQZmxe8S4eXeDT-G4A.jpg,1080,1920,0.3333333333333333,0.3333333333333333,16.0,76.0
199,n-XL_tCWB0m2PkYxQY6PMA.jpg,1080,1920,0.3333333333333333,0.3333333333333333,16.0,76.0
200,lB33eeqZ2vq522Si0gY54A.jpg,2160,3840,0.16666666666666666,0.16666666666666666,16.0,76.0
201,lKov_HUkoRDysKGFw36tGw.jpg,2250,4000,0.16,0.16,16.0,76.0
202,C_igFysI5e4Csic_As-gvw.jpg,2268,4032,0.15873015873015872,0.15873015873015872,16.0,76.0
203,Cus6idMtO9BYIoFlK2cEMw.jpg,1080,1920,0.3333333333333333,0.3333333333333333,16.0,76.0
204,DS7hApcI92552F4R-DMHLA.jpg,2160,3840,0.16666666666666666,0.16666666666666666,16.0,76.0
205,DSQquhbiFSqvzRQCDCO8wQ.jpg,1080,1920,0.3333333333333333,0.3333333333333333,16.0,76.0
206,lroinDzEfrBez0SPibzBqQ.jpg,1080,1920,0.3333333333333333,0.3333333333333333,16.0,76.0
207,lqUlblsc_zBxON9anEgohA.jpg,2988,5312,0.12048192771084337,0.12048192771084337,16.0,76.0
208,lno8RsSfkgTp412BiC_K_A.jpg,2160,3840,0.16666666666666666,0.16666666666666666,16.0,76.0
209,CsMq_pP-9tvMEHJdudDReQ.jpg,2988,5312,0.12048192771084337,0.12048192771084337,16.0,76.0
210,lndmueCWZuyAFmNGLy4pGA.jpg,1836,3264,0.19607843137254902,0.19607843137254902,16.0,76.0
211,lw9NvFkb2l_nZ1umtzf4Yw.jpg,2160,3840,0.16666666666666666,0.16666666666666666,16.0,76.0
212,mURdvO8w-pV8dqsqLntWCQ.jpg,2592,4608,0.1388888888888889,0.1388888888888889,16.0,76.0
213,lk2rdptpKhaGJtxevkibdA.jpg,1836,3264,0.19607843137254902,0.19607843137254902,16.0,76.0
214,ljgd-94zD89RGS3C-mChPw.jpg,1080,1920,0.3333333333333333,0.3333333333333333,16.0,76.0
215,mVLegZvzQDN0RgAW_xlQ7Q.jpg,2160,3840,0.16666666666666666,0.16666666666666666,16.0,76.0
216,mVXwjBrURQsts8toDg34gQ.jpg,1080,1920,0.3333333333333333,0.3333333333333333,16.0,76.0
217,lfx2DeX3KguzSEmK7remLg.jpg,2160,3840,0.16666666666666666,0.16666666666666666,16.0,76.0
218,kW9hVMOQHmoR5zDiAbcsEA.jpg,1080,1920,0.3333333333333333,0.3333333333333333,16.0,76.0
219,Dg8ZDKHU1jBC2FTOeGzKMg.jpg,1080,1920,0.3333333333333333,0.3333333333333333,16.0,76.0
220,mX6fSF-HdImR5MTHguucIQ.jpg,1836,3264,0.19607843137254902,0.19607843137254902,16.0,76.0
221,D_Dc-pUy97Kqn4XIREqxXw.jpg,1080,1920,0.3333333333333333,0.3333333333333333,16.0,76.0
222,DQL1X3ZADtfkpC1lzTHMQw.jpg,1080,1920,0.3333333333333333,0.3333333333333333,16.0,76.0
223,lwph1ZYJ-GIVUfhw87A4_A.jpg,1836,3264,0.19607843137254902,0.19607843137254902,16.0,76.0
224,DLkzYTAslw8m-dsCkUJezg.jpg,2592,4608,0.1388888888888889,0.1388888888888889,16.0,76.0
225,D-yLWIi0zoV0NsyC4PjIgg.jpg,1080,1920,0.3333333333333333,0.3333333333333333,16.0,76.0
226,D3h1GQa0UvTfTOjMU6s0Yw.jpg,2268,4032,0.15873015873015872,0.15873015873015872,16.0,76.0
227,mPu7lQdg6mQ2rsMChmB1gw.jpg,1080,1920,0.3333333333333333,0.3333333333333333,16.0,76.0
228,mIBDeefy0lm1X0CKf4SKyg.jpg,2160,3840,0.16666666666666666,0.16666666666666666,16.0,76.0
229,D4ec-L4mCAaVS2ap2u56Zg.jpg,1836,3264,0.19607843137254902,0.19607843137254902,16.0,76.0
230,mGUKvaF-QEz_lpkwT1vcQA.jpg,2160,3840,0.16666666666666666,0.16666666666666666,16.0,76.0
231,mEgnHlVgrzw0I0EUOKMV5w.jpg,2160,3840,0.16666666666666666,0.16666666666666666,16.0,76.0
232,D7IzZdz9KB4jFhTBor4BlQ.jpg,2160,3840,0.16666666666666666,0.16666666666666666,16.0,76.0
233,Cw3H34f4qc5mKF3ZtXMGFw.jpg,1296,2304,0.2777777777777778,0.2777777777777778,16.0,76.0
234,mQj3HoZeuGgO_gow9d0uxA.jpg,2592,4608,0.1388888888888889,0.1388888888888889,16.0,76.0
235,D9a1ttU41kh0CpByNCFCiA.jpg,2160,3840,0.16666666666666666,0.16666666666666666,16.0,76.0
236,DCIsHZe2RqNMQGV25r2cKg.jpg,2160,3840,0.16666666666666666,0.16666666666666666,16.0,76.0
237,DEC29pyNgvgLP24-ezX49w.jpg,2160,3840,0.16666666666666666,0.16666666666666666,16.0,76.0
238,DFcz4YUamRB0NiND-FEgeg.jpg,1440,2560,0.25,0.25,16.0,76.0
