filename,filename_png,object_id,h0,w0,h_ratio,w_ratio,w_pad,h_pad
tTgFAOl40AKV9MZwp1CXEw.jpg,tTgFAOl40AKV9MZwp1CXEw.png,22,2414,4608,0.2775476387738194,0.2777777777777778,16.0,17.0
SFhuI4R6dyCdgwFYmMeg7A.jpg,SFhuI4R6dyCdgwFYmMeg7A.png,116,2414,4608,0.2775476387738194,0.2777777777777778,16.0,17.0
SFhuI4R6dyCdgwFYmMeg7A.jpg,SFhuI4R6dyCdgwFYmMeg7A.png,117,2414,4608,0.2775476387738194,0.2777777777777778,16.0,17.0
SFhuI4R6dyCdgwFYmMeg7A.jpg,SFhuI4R6dyCdgwFYmMeg7A.png,38,2414,4608,0.2775476387738194,0.2777777777777778,16.0,17.0
SFhuI4R6dyCdgwFYmMeg7A.jpg,SFhuI4R6dyCdgwFYmMeg7A.png,39,2414,4608,0.2775476387738194,0.2777777777777778,16.0,17.0
2178B0tL8tGHpyKJvYxekw.jpg,2178B0tL8tGHpyKJvYxekw.png,149,2414,4608,0.2775476387738194,0.2777777777777778,16.0,17.0
7tpbb3x-sa296Vy41JCAZg.jpg,7tpbb3x-sa296Vy41JCAZg.png,71,2414,4608,0.2775476387738194,0.2777777777777778,16.0,17.0
7tpbb3x-sa296Vy41JCAZg.jpg,7tpbb3x-sa296Vy41JCAZg.png,72,2414,4608,0.2775476387738194,0.2777777777777778,16.0,17.0
G7SL3pKar5rYB-m5Jh-isQ.jpg,G7SL3pKar5rYB-m5Jh-isQ.png,33,2160,4096,0.3125,0.3125,16.0,14.5
DRim12f8iv5Yx1I96xlMVA.jpg,DRim12f8iv5Yx1I96xlMVA.png,99,2160,4096,0.3125,0.3125,16.0,14.5
DRim12f8iv5Yx1I96xlMVA.jpg,DRim12f8iv5Yx1I96xlMVA.png,28,2160,4096,0.3125,0.3125,16.0,14.5
DRim12f8iv5Yx1I96xlMVA.jpg,DRim12f8iv5Yx1I96xlMVA.png,29,2160,4096,0.3125,0.3125,16.0,14.5
DRim12f8iv5Yx1I96xlMVA.jpg,DRim12f8iv5Yx1I96xlMVA.png,21,2160,4096,0.3125,0.3125,16.0,14.5
TESkRQNP4PL2svpfXVrDbg.jpg,TESkRQNP4PL2svpfXVrDbg.png,26,2160,4096,0.3125,0.3125,16.0,14.5
VA4CXwK21OB6G9oVwwqBog.jpg,VA4CXwK21OB6G9oVwwqBog.png,142,2160,4096,0.3125,0.3125,16.0,14.5
VA4CXwK21OB6G9oVwwqBog.jpg,VA4CXwK21OB6G9oVwwqBog.png,68,2160,4096,0.3125,0.3125,16.0,14.5
VA4CXwK21OB6G9oVwwqBog.jpg,VA4CXwK21OB6G9oVwwqBog.png,114,2160,4096,0.3125,0.3125,16.0,14.5
VA4CXwK21OB6G9oVwwqBog.jpg,VA4CXwK21OB6G9oVwwqBog.png,75,2160,4096,0.3125,0.3125,16.0,14.5
VA4CXwK21OB6G9oVwwqBog.jpg,VA4CXwK21OB6G9oVwwqBog.png,85,2160,4096,0.3125,0.3125,16.0,14.5
VA4CXwK21OB6G9oVwwqBog.jpg,VA4CXwK21OB6G9oVwwqBog.png,100,2160,4096,0.3125,0.3125,16.0,14.5
lvGNmoEkBcG60pdOG_yukg.jpg,lvGNmoEkBcG60pdOG_yukg.png,32,2160,4096,0.3125,0.3125,16.0,14.5
lvGNmoEkBcG60pdOG_yukg.jpg,lvGNmoEkBcG60pdOG_yukg.png,78,2160,4096,0.3125,0.3125,16.0,14.5
lvGNmoEkBcG60pdOG_yukg.jpg,lvGNmoEkBcG60pdOG_yukg.png,47,2160,4096,0.3125,0.3125,16.0,14.5
9SOzszOWCt6bLUWAoZqFZQ.jpg,9SOzszOWCt6bLUWAoZqFZQ.png,60,2160,4096,0.3125,0.3125,16.0,14.5
nqWNfTa9nKQfUqpdKtsk6w.jpg,nqWNfTa9nKQfUqpdKtsk6w.png,27,2160,4096,0.3125,0.3125,16.0,14.5
nqWNfTa9nKQfUqpdKtsk6w.jpg,nqWNfTa9nKQfUqpdKtsk6w.png,57,2160,4096,0.3125,0.3125,16.0,14.5
nqWNfTa9nKQfUqpdKtsk6w.jpg,nqWNfTa9nKQfUqpdKtsk6w.png,84,2160,4096,0.3125,0.3125,16.0,14.5
ntsUcjR6_QrM1wzVWuynvw.jpg,ntsUcjR6_QrM1wzVWuynvw.png,75,2160,4096,0.3125,0.3125,16.0,14.5
ntsUcjR6_QrM1wzVWuynvw.jpg,ntsUcjR6_QrM1wzVWuynvw.png,79,2160,4096,0.3125,0.3125,16.0,14.5
ntsUcjR6_QrM1wzVWuynvw.jpg,ntsUcjR6_QrM1wzVWuynvw.png,84,2160,4096,0.3125,0.3125,16.0,14.5
ntsUcjR6_QrM1wzVWuynvw.jpg,ntsUcjR6_QrM1wzVWuynvw.png,72,2160,4096,0.3125,0.3125,16.0,14.5
ntsUcjR6_QrM1wzVWuynvw.jpg,ntsUcjR6_QrM1wzVWuynvw.png,77,2160,4096,0.3125,0.3125,16.0,14.5
ntsUcjR6_QrM1wzVWuynvw.jpg,ntsUcjR6_QrM1wzVWuynvw.png,76,2160,4096,0.3125,0.3125,16.0,14.5
61Ptilwk11hi8E8MIdahWg.jpg,61Ptilwk11hi8E8MIdahWg.png,148,2160,4096,0.3125,0.3125,16.0,14.5
T0fzKyRxc5TCUJ6Dfxhu7Q.jpg,T0fzKyRxc5TCUJ6Dfxhu7Q.png,75,2160,4096,0.3125,0.3125,16.0,14.5
T0kvHFtwoqL3HH44FpBzOg.jpg,T0kvHFtwoqL3HH44FpBzOg.png,55,2160,4096,0.3125,0.3125,16.0,14.5
T0kvHFtwoqL3HH44FpBzOg.jpg,T0kvHFtwoqL3HH44FpBzOg.png,78,2160,4096,0.3125,0.3125,16.0,14.5
T0kvHFtwoqL3HH44FpBzOg.jpg,T0kvHFtwoqL3HH44FpBzOg.png,37,2160,4096,0.3125,0.3125,16.0,14.5
nXnkPLw6l-3YKTZYNQQCKQ.jpg,nXnkPLw6l-3YKTZYNQQCKQ.png,23,2160,4096,0.3125,0.3125,16.0,14.5
81G_W5q9AtNIpyyUdaePuA.jpg,81G_W5q9AtNIpyyUdaePuA.png,41,2160,4096,0.3125,0.3125,16.0,14.5
81G_W5q9AtNIpyyUdaePuA.jpg,81G_W5q9AtNIpyyUdaePuA.png,42,2160,4096,0.3125,0.3125,16.0,14.5
81G_W5q9AtNIpyyUdaePuA.jpg,81G_W5q9AtNIpyyUdaePuA.png,40,2160,4096,0.3125,0.3125,16.0,14.5
rBDHSATgfoChi212ZJzjAw.jpg,rBDHSATgfoChi212ZJzjAw.png,75,2160,4096,0.3125,0.3125,16.0,14.5
rBDHSATgfoChi212ZJzjAw.jpg,rBDHSATgfoChi212ZJzjAw.png,78,2160,4096,0.3125,0.3125,16.0,14.5
7U7dvVvQcLAIVh3mrjCJ_A.jpg,7U7dvVvQcLAIVh3mrjCJ_A.png,15,2160,4096,0.3125,0.3125,16.0,14.5
7U7dvVvQcLAIVh3mrjCJ_A.jpg,7U7dvVvQcLAIVh3mrjCJ_A.png,16,2160,4096,0.3125,0.3125,16.0,14.5
-XbuVbJprvlUDmLVkYEZnw.jpg,-XbuVbJprvlUDmLVkYEZnw.png,40,2160,4096,0.3125,0.3125,16.0,14.5
-XbuVbJprvlUDmLVkYEZnw.jpg,-XbuVbJprvlUDmLVkYEZnw.png,38,2160,4096,0.3125,0.3125,16.0,14.5
KEKfM4S44nq28VSZtzNAew.jpg,KEKfM4S44nq28VSZtzNAew.png,129,2160,4096,0.3125,0.3125,16.0,14.5
KEKfM4S44nq28VSZtzNAew.jpg,KEKfM4S44nq28VSZtzNAew.png,95,2160,4096,0.3125,0.3125,16.0,14.5
7xKvRIFzFLfnmwMPGFjZfQ.jpg,7xKvRIFzFLfnmwMPGFjZfQ.png,62,2160,4096,0.3125,0.3125,16.0,14.5
H71zF88eb4W22yopnIk1Bg.jpg,H71zF88eb4W22yopnIk1Bg.png,106,2160,4096,0.3125,0.3125,16.0,14.5
uo5QnAMbjY2l-7IAxOgFSQ.jpg,uo5QnAMbjY2l-7IAxOgFSQ.png,35,2160,4096,0.3125,0.3125,16.0,14.5
ZqPQ4iaH-cEuqbmr5S5PpQ.jpg,ZqPQ4iaH-cEuqbmr5S5PpQ.png,21,2160,4096,0.3125,0.3125,16.0,14.5
ZqPQ4iaH-cEuqbmr5S5PpQ.jpg,ZqPQ4iaH-cEuqbmr5S5PpQ.png,22,2160,4096,0.3125,0.3125,16.0,14.5
vxh2HdAtKugUh1dm_4g2rQ.jpg,vxh2HdAtKugUh1dm_4g2rQ.png,84,2160,4096,0.3125,0.3125,16.0,14.5
pbcWJgj2Ppd53T--lXh_7g.jpg,pbcWJgj2Ppd53T--lXh_7g.png,121,2160,4096,0.3125,0.3125,16.0,14.5
9GZlBlTLsFH4BaRVdLXMHQ.jpg,9GZlBlTLsFH4BaRVdLXMHQ.png,45,2160,4096,0.3125,0.3125,16.0,14.5
9GZlBlTLsFH4BaRVdLXMHQ.jpg,9GZlBlTLsFH4BaRVdLXMHQ.png,50,2160,4096,0.3125,0.3125,16.0,14.5
9GZlBlTLsFH4BaRVdLXMHQ.jpg,9GZlBlTLsFH4BaRVdLXMHQ.png,51,2160,4096,0.3125,0.3125,16.0,14.5
kohFOjTGdlxHWS-775GlKw.jpg,kohFOjTGdlxHWS-775GlKw.png,109,2160,4096,0.3125,0.3125,16.0,14.5
kohFOjTGdlxHWS-775GlKw.jpg,kohFOjTGdlxHWS-775GlKw.png,110,2160,4096,0.3125,0.3125,16.0,14.5
kohFOjTGdlxHWS-775GlKw.jpg,kohFOjTGdlxHWS-775GlKw.png,64,2160,4096,0.3125,0.3125,16.0,14.5
PLMNZM25wa9UhrFXtuGkaA.jpg,PLMNZM25wa9UhrFXtuGkaA.png,57,2160,4096,0.3125,0.3125,16.0,14.5
TMDGX8nqAyiPLW6m2NeGQw.jpg,TMDGX8nqAyiPLW6m2NeGQw.png,70,2160,4096,0.3125,0.3125,16.0,14.5
TMDGX8nqAyiPLW6m2NeGQw.jpg,TMDGX8nqAyiPLW6m2NeGQw.png,90,2160,4096,0.3125,0.3125,16.0,14.5
_XFanNb2jNG4C5ldCRbz2A.jpg,_XFanNb2jNG4C5ldCRbz2A.png,64,2160,4096,0.3125,0.3125,16.0,14.5
_XFanNb2jNG4C5ldCRbz2A.jpg,_XFanNb2jNG4C5ldCRbz2A.png,86,2160,4096,0.3125,0.3125,16.0,14.5
Xb0mKc_1PjJN1Jvd-xZcAg.jpg,Xb0mKc_1PjJN1Jvd-xZcAg.png,34,2160,4096,0.3125,0.3125,16.0,14.5
UGtlwPPOtQbjMLqiomRhUg.jpg,UGtlwPPOtQbjMLqiomRhUg.png,89,2160,4096,0.3125,0.3125,16.0,14.5
z8aNggCWpRY8lY1zobByQg.jpg,z8aNggCWpRY8lY1zobByQg.png,63,2160,4096,0.3125,0.3125,16.0,14.5
z8aNggCWpRY8lY1zobByQg.jpg,z8aNggCWpRY8lY1zobByQg.png,70,2160,4096,0.3125,0.3125,16.0,14.5
XWnOl-f8kpdToo2ZuxYiTg.jpg,XWnOl-f8kpdToo2ZuxYiTg.png,29,2160,4096,0.3125,0.3125,16.0,14.5
XWnOl-f8kpdToo2ZuxYiTg.jpg,XWnOl-f8kpdToo2ZuxYiTg.png,97,2160,4096,0.3125,0.3125,16.0,14.5
00qclUcInksIYnm19b1Xfw.jpg,00qclUcInksIYnm19b1Xfw.png,54,2160,4096,0.3125,0.3125,16.0,14.5
00qclUcInksIYnm19b1Xfw.jpg,00qclUcInksIYnm19b1Xfw.png,65,2160,4096,0.3125,0.3125,16.0,14.5
2n2pXT0udgw0LqOiAQlsUw.jpg,2n2pXT0udgw0LqOiAQlsUw.png,68,2160,4096,0.3125,0.3125,16.0,14.5
GWyr-zc0q6lqQZGHnoWxLQ.jpg,GWyr-zc0q6lqQZGHnoWxLQ.png,89,2160,4096,0.3125,0.3125,16.0,14.5
mPQqbi_BdQPVxqkCW5sW7w.jpg,mPQqbi_BdQPVxqkCW5sW7w.png,83,2160,4096,0.3125,0.3125,16.0,14.5
mPQqbi_BdQPVxqkCW5sW7w.jpg,mPQqbi_BdQPVxqkCW5sW7w.png,91,2160,4096,0.3125,0.3125,16.0,14.5
mPQqbi_BdQPVxqkCW5sW7w.jpg,mPQqbi_BdQPVxqkCW5sW7w.png,111,2160,4096,0.3125,0.3125,16.0,14.5
5ZfBb1cwp2LuXv_ofqMXIQ.jpg,5ZfBb1cwp2LuXv_ofqMXIQ.png,27,2160,4096,0.3125,0.3125,16.0,14.5
5ZfBb1cwp2LuXv_ofqMXIQ.jpg,5ZfBb1cwp2LuXv_ofqMXIQ.png,46,2160,4096,0.3125,0.3125,16.0,14.5
PQDC1oNAnJL7PcYZPIUqjw.jpg,PQDC1oNAnJL7PcYZPIUqjw.png,49,2160,4096,0.3125,0.3125,16.0,14.5
PQDC1oNAnJL7PcYZPIUqjw.jpg,PQDC1oNAnJL7PcYZPIUqjw.png,24,2160,4096,0.3125,0.3125,16.0,14.5
PQDC1oNAnJL7PcYZPIUqjw.jpg,PQDC1oNAnJL7PcYZPIUqjw.png,30,2160,4096,0.3125,0.3125,16.0,14.5
PQDC1oNAnJL7PcYZPIUqjw.jpg,PQDC1oNAnJL7PcYZPIUqjw.png,31,2160,4096,0.3125,0.3125,16.0,14.5
_69EblZbqXUcjYKu7myKDg.jpg,_69EblZbqXUcjYKu7myKDg.png,95,2160,4096,0.3125,0.3125,16.0,14.5
_69EblZbqXUcjYKu7myKDg.jpg,_69EblZbqXUcjYKu7myKDg.png,39,2160,4096,0.3125,0.3125,16.0,14.5
_69EblZbqXUcjYKu7myKDg.jpg,_69EblZbqXUcjYKu7myKDg.png,110,2160,4096,0.3125,0.3125,16.0,14.5
Z-S8P3jkggGUP9W8YZKLvA.jpg,Z-S8P3jkggGUP9W8YZKLvA.png,31,2160,4096,0.3125,0.3125,16.0,14.5
Z-S8P3jkggGUP9W8YZKLvA.jpg,Z-S8P3jkggGUP9W8YZKLvA.png,53,2160,4096,0.3125,0.3125,16.0,14.5
AGF-pCYFC20VtpYPSk4FZA.jpg,AGF-pCYFC20VtpYPSk4FZA.png,102,2160,4096,0.3125,0.3125,16.0,14.5
U6RnrAjXMMBCX4SDEnUScQ.jpg,U6RnrAjXMMBCX4SDEnUScQ.png,65,2160,4096,0.3125,0.3125,16.0,14.5
U6RnrAjXMMBCX4SDEnUScQ.jpg,U6RnrAjXMMBCX4SDEnUScQ.png,66,2160,4096,0.3125,0.3125,16.0,14.5
U6RnrAjXMMBCX4SDEnUScQ.jpg,U6RnrAjXMMBCX4SDEnUScQ.png,81,2160,4096,0.3125,0.3125,16.0,14.5
U6RnrAjXMMBCX4SDEnUScQ.jpg,U6RnrAjXMMBCX4SDEnUScQ.png,161,2160,4096,0.3125,0.3125,16.0,14.5
lAqsxCZyxp4bqi2UTFvHqA.jpg,lAqsxCZyxp4bqi2UTFvHqA.png,80,2160,4096,0.3125,0.3125,16.0,14.5
lAqsxCZyxp4bqi2UTFvHqA.jpg,lAqsxCZyxp4bqi2UTFvHqA.png,89,2160,4096,0.3125,0.3125,16.0,14.5
lAqsxCZyxp4bqi2UTFvHqA.jpg,lAqsxCZyxp4bqi2UTFvHqA.png,90,2160,4096,0.3125,0.3125,16.0,14.5
lAqsxCZyxp4bqi2UTFvHqA.jpg,lAqsxCZyxp4bqi2UTFvHqA.png,91,2160,4096,0.3125,0.3125,16.0,14.5
lAqsxCZyxp4bqi2UTFvHqA.jpg,lAqsxCZyxp4bqi2UTFvHqA.png,49,2160,4096,0.3125,0.3125,16.0,14.5
L5NvEU03Y-m2-yWSaqj3Kg.jpg,L5NvEU03Y-m2-yWSaqj3Kg.png,23,2160,4096,0.3125,0.3125,16.0,14.5
3DTnqnLTFT4V8NA6ZML7LA.jpg,3DTnqnLTFT4V8NA6ZML7LA.png,51,2160,4096,0.3125,0.3125,16.0,14.5
3DTnqnLTFT4V8NA6ZML7LA.jpg,3DTnqnLTFT4V8NA6ZML7LA.png,62,2160,4096,0.3125,0.3125,16.0,14.5
3DTnqnLTFT4V8NA6ZML7LA.jpg,3DTnqnLTFT4V8NA6ZML7LA.png,78,2160,4096,0.3125,0.3125,16.0,14.5
3DTnqnLTFT4V8NA6ZML7LA.jpg,3DTnqnLTFT4V8NA6ZML7LA.png,50,2160,4096,0.3125,0.3125,16.0,14.5
VeyE9EpdUgde24x4ICpSvg.jpg,VeyE9EpdUgde24x4ICpSvg.png,107,2431,4608,0.2776635129576306,0.2777777777777778,16.0,14.5
VeyE9EpdUgde24x4ICpSvg.jpg,VeyE9EpdUgde24x4ICpSvg.png,132,2431,4608,0.2776635129576306,0.2777777777777778,16.0,14.5
VeyE9EpdUgde24x4ICpSvg.jpg,VeyE9EpdUgde24x4ICpSvg.png,133,2431,4608,0.2776635129576306,0.2777777777777778,16.0,14.5
V_g2kQUwK6f6rLTnuXJmpQ.jpg,V_g2kQUwK6f6rLTnuXJmpQ.png,72,2431,4608,0.2776635129576306,0.2777777777777778,16.0,14.5
Sml5X1ov4HAWpjp5oyK2dg.jpg,Sml5X1ov4HAWpjp5oyK2dg.png,48,2709,4900,0.26098191214470284,0.2612244897959184,16.0,14.5
mR_CidlX1RULl5bGOi_lbA.jpg,mR_CidlX1RULl5bGOi_lbA.png,66,2240,4000,0.3196428571428571,0.32,16.0,10.0
q5FiexOkhwWXYPWehZAlrg.jpg,q5FiexOkhwWXYPWehZAlrg.png,156,2240,4000,0.3196428571428571,0.32,16.0,10.0
q5FiexOkhwWXYPWehZAlrg.jpg,q5FiexOkhwWXYPWehZAlrg.png,155,2240,4000,0.3196428571428571,0.32,16.0,10.0
wURsyhW7Clp9gdmCCpbbog.jpg,wURsyhW7Clp9gdmCCpbbog.png,72,2240,4000,0.3196428571428571,0.32,16.0,10.0
wURsyhW7Clp9gdmCCpbbog.jpg,wURsyhW7Clp9gdmCCpbbog.png,73,2240,4000,0.3196428571428571,0.32,16.0,10.0
aSN9QJeVUJJjVPU9j4J62g.jpg,aSN9QJeVUJJjVPU9j4J62g.png,48,2240,4000,0.3196428571428571,0.32,16.0,10.0
O30MZbjE5oZi2ntv47sySQ.jpg,O30MZbjE5oZi2ntv47sySQ.png,81,2240,4000,0.3196428571428571,0.32,16.0,10.0
eKX0EGxYq29PgosErnVJ_g.jpg,eKX0EGxYq29PgosErnVJ_g.png,92,2240,4000,0.3196428571428571,0.32,16.0,10.0
eKX0EGxYq29PgosErnVJ_g.jpg,eKX0EGxYq29PgosErnVJ_g.png,122,2240,4000,0.3196428571428571,0.32,16.0,10.0
eKX0EGxYq29PgosErnVJ_g.jpg,eKX0EGxYq29PgosErnVJ_g.png,93,2240,4000,0.3196428571428571,0.32,16.0,10.0
-DyNAUaoopodGXbo_k8RNg.jpg,-DyNAUaoopodGXbo_k8RNg.png,63,2240,4000,0.3196428571428571,0.32,16.0,10.0
e6zSMtEJEhnQEgJa5O0cCw.jpg,e6zSMtEJEhnQEgJa5O0cCw.png,132,2240,4000,0.3196428571428571,0.32,16.0,10.0
e6zSMtEJEhnQEgJa5O0cCw.jpg,e6zSMtEJEhnQEgJa5O0cCw.png,117,2240,4000,0.3196428571428571,0.32,16.0,10.0
e6zSMtEJEhnQEgJa5O0cCw.jpg,e6zSMtEJEhnQEgJa5O0cCw.png,133,2240,4000,0.3196428571428571,0.32,16.0,10.0
Rn_ZzZMknxcdJfUREMn1WA.jpg,Rn_ZzZMknxcdJfUREMn1WA.png,41,1456,2592,0.49381868131868134,0.49382716049382713,16.0,8.5
LvqqaiVbTRXxZzpkFm8HUg.jpg,LvqqaiVbTRXxZzpkFm8HUg.png,62,1456,2592,0.49381868131868134,0.49382716049382713,16.0,8.5
JNKbyXXUJo3yN8UxuHlFFg.jpg,JNKbyXXUJo3yN8UxuHlFFg.png,42,1456,2592,0.49381868131868134,0.49382716049382713,16.0,8.5
JNKbyXXUJo3yN8UxuHlFFg.jpg,JNKbyXXUJo3yN8UxuHlFFg.png,60,1456,2592,0.49381868131868134,0.49382716049382713,16.0,8.5
JNKbyXXUJo3yN8UxuHlFFg.jpg,JNKbyXXUJo3yN8UxuHlFFg.png,83,1456,2592,0.49381868131868134,0.49382716049382713,16.0,8.5
t0UwZSfC5VGORNyYEBVdNg.jpg,t0UwZSfC5VGORNyYEBVdNg.png,66,1456,2592,0.49381868131868134,0.49382716049382713,16.0,8.5
KWUViuS4hS5gjjhrmAouow.jpg,KWUViuS4hS5gjjhrmAouow.png,92,1456,2592,0.49381868131868134,0.49382716049382713,16.0,8.5
Fy5wdLpb9cci8PGMO74Ybg.jpg,Fy5wdLpb9cci8PGMO74Ybg.png,47,1456,2592,0.49381868131868134,0.49382716049382713,16.0,8.5
le5tdXVcuE0nHCicokAhIw.jpg,le5tdXVcuE0nHCicokAhIw.png,76,1456,2592,0.49381868131868134,0.49382716049382713,16.0,8.5
2rHQq95tI7tr3B34qxdshQ.jpg,2rHQq95tI7tr3B34qxdshQ.png,138,1456,2592,0.49381868131868134,0.49382716049382713,16.0,8.5
fPtj7nE1d6Pgp3X5a1sOWA.jpg,fPtj7nE1d6Pgp3X5a1sOWA.png,101,1456,2592,0.49381868131868134,0.49382716049382713,16.0,8.5
fPtj7nE1d6Pgp3X5a1sOWA.jpg,fPtj7nE1d6Pgp3X5a1sOWA.png,39,1456,2592,0.49381868131868134,0.49382716049382713,16.0,8.5
fPtj7nE1d6Pgp3X5a1sOWA.jpg,fPtj7nE1d6Pgp3X5a1sOWA.png,99,1456,2592,0.49381868131868134,0.49382716049382713,16.0,8.5
WdKpj_K8keaXOb69EY2_dQ.jpg,WdKpj_K8keaXOb69EY2_dQ.png,56,1456,2592,0.49381868131868134,0.49382716049382713,16.0,8.5
7T9Wrc_GjqXARIVoQDtCfA.jpg,7T9Wrc_GjqXARIVoQDtCfA.png,70,1456,2592,0.49381868131868134,0.49382716049382713,16.0,8.5
Sy4gqkwciRDKDXLfmTLmtQ.jpg,Sy4gqkwciRDKDXLfmTLmtQ.png,21,1456,2592,0.49381868131868134,0.49382716049382713,16.0,8.5
T08VQ-IX_fnjubzdytBTKA.jpg,T08VQ-IX_fnjubzdytBTKA.png,73,1456,2592,0.49381868131868134,0.49382716049382713,16.0,8.5
iOkYdg7TbdAu805iRcMyqQ.jpg,iOkYdg7TbdAu805iRcMyqQ.png,49,1456,2592,0.49381868131868134,0.49382716049382713,16.0,8.5
