filename,alpha,beta
0AzF67m7ykZZUATHLdl4yg_66.png,0.3450980484485626,0.30588236451148987
0BYZodoqfSIog8Wq_86Pcw_49.png,0.7188235387206076,0.10470588356256502
0DNKR4E9tB_w1eHzt0i2nA_41.png,0.7882352918386459,0.21176470816135406
0H93achbX6X9gWnUD5HQ5g_56.png,0.4078431408852339,0.019607843831181526
0HsYmv6rT4o58PSUTWwPxQ_172.png,0.3756862521171568,0.6243137478828432
0I3kpDByFegjQD4598T0Pg_86.png,0.447058841586113,0.21176470816135406
0KohgmStOYkLZM6v-Frfew_43.png,0.4784313961863518,0.08235294371843338
0KohgmStOYkLZM6v-Frfew_80.png,0.5333333536982536,0.10980392247438431
0KohgmStOYkLZM6v-Frfew_96.png,0.2039215862751007,0.4117647111415863
0LaBA0WzOdw4ZDFK4pFEGQ_102.png,0.4156862944364548,0.13725490868091583
0LaBA0WzOdw4ZDFK4pFEGQ_111.png,0.3921568840742111,0.13725490868091583
0LaBA0WzOdw4ZDFK4pFEGQ_28.png,0.37254904210567474,0.14509804546833038
0MnG_BYo5DQtVHJD93j4jQ_17.png,0.3960784301161766,0.0784313753247261
0MnG_BYo5DQtVHJD93j4jQ_27.png,0.4627451226115227,0.062745101749897
0MvoaXqbynGMHz55vfbFQA_54.png,0.16862744837999344,0.06666667014360428
0NquXdbXeGCs8rw3XJ2apQ_23.png,0.5686274692416191,0.09803921729326248
0NquXdbXeGCs8rw3XJ2apQ_26.png,0.1725490242242813,0.1725490242242813
0PGrIiOu64CU2QBTJluuDg_162.png,0.466666666790843,0.0235294122248888
0PGrIiOu64CU2QBTJluuDg_91.png,0.5176470838487148,0.0313725508749485
0UTXK-0rPSKXTenLg9ibeg_96.png,0.26274512708187103,0.24313725531101227
0VZpPpnAb4F5JwCqL8sE5A_21.png,0.3215686306357384,0.12156862765550613
0VZpPpnAb4F5JwCqL8sE5A_22.png,0.16078431904315948,0.21960784494876862
0Vsc8UPOf6xf-IKjZSG8wA_29.png,0.2352941296994686,0.03529411926865578
0X-O-ujHIdOJ43XQ7zqjrg_126.png,0.32156863436102867,0.05098039284348488
0XSaKjXc4DVoyPDYZJ-AzQ_136.png,0.176470585167408,0.06666667014360428
0Z77CZke1w_JGKYtsD_KHA_89.png,0.47058825194835663,0.125490203499794
0a5QmgHLgOqpkxexLef5sQ_33.png,0.5137255117297173,0.07450980693101883
0aA38deY83nWyFxOOFE-vw_24.png,0.4078431650996208,0.10980392247438431
0dNwZsCHp-Y1LZ-5oFALWw_81.png,0.37254901975393295,0.10196078568696976
0gfnr1SylZ7gBXY0QKIitQ_70.png,0.2862745150923729,0.07058823853731155
0icaMxV8_mJ8sb892WlhXA_47.png,0.4862745366990566,0.0470588244497776
0tlXnynYPQKeiImX4UHN9w_44.png,0.11372549459338188,0.03921568766236305
0vVDvzrjPDPRzd2f_3Zl2w_95.png,0.8588235303759575,0.0784313753247261
0wCxQ_bV7onu-MtYzAaNwQ_31.png,0.2980392426252365,0.23529411852359772
0wr7Fc2EC2R4ZDPucrlPgA_40.png,0.30588235706090927,0.09803921729326248
0yyUNtEVKlqHAuUO35zpHw_220.png,0.6501960918307302,0.09098039418458956
0zk_b7xzXVZugRUyu7E2Gg_51.png,0.5058823674917221,0.12941177189350128
0zy090bBb71pudPWvhvQ2Q_32.png,0.6627450883388519,0.250980406999588
1-yIMfCJ4nJs75LQVI-VSg_53.png,0.3490196168422699,0.3294117748737335
11NKfv7sx4-XU_lupQ1JhA_48.png,0.24705883115530014,0.07058823853731155
11NKfv7sx4-XU_lupQ1JhA_62.png,0.3019607961177826,0.27450981736183167
11e-vVpJTawPN4pN2mDTEA_62.png,0.7137255053967237,0.01568627543747425
13eeZJLmHiFWCxZatk3jpA_120.png,0.2862745225429535,0.27843138575553894
13ues9nPTkIJLf5XeFQtvg_90.png,0.6627451106905937,0.10588235408067703
16OssV1fcjC0gUZDriZMLg_97.png,0.6666666716337204,0.12941177189350128
1BvLhmNMa6A3aTiKezxSXA_35.png,0.46666669100522995,0.07450980693101883
1DsoqGLLdUfEJ0fJpf40qQ_77.png,0.5803921669721603,0.1411764770746231
1DsoqGLLdUfEJ0fJpf40qQ_79.png,0.5921568721532822,0.14509804546833038
1E71kNzKyl49VCYcBINowA_21.png,0.5176470577716827,0.3176470696926117
1E71kNzKyl49VCYcBINowA_44.png,0.7760784372687362,0.10980392247438431
1HtvzVsT4QsnGbAPhogbrQ_95.png,0.30980394780635834,0.19607843458652496
1HtvzVsT4QsnGbAPhogbrQ_96.png,0.26274509727954865,0.21176470816135406
1NBea5GwKg3WUjGV6Cb3Ew_21.png,0.22745098918676376,0.07058823853731155
1Og6KcIpk1vPVkfC8auRWA_24.png,0.760784313082695,0.16862745583057404
1Rk93R1_mnEeFQgPCe4RXw_132.png,0.709803931415081,0.09019608050584793
1US0OVzdNgjeJJhjXzgLUA_75.png,0.49803921580314636,0.30980393290519714
1ZVr4WwP3wSKYu16SLIvDg_67.png,0.8039215728640556,0.0941176488995552
1_T2uWDqVXyZVLKuoPQAeQ_14.png,0.172549020498991,0.03529411926865578
1cWSOsWhN5C3yfM1i6vVTg_28.png,0.4784313961863518,0.10196078568696976
1dpJ7hHZtzjF7oz_qIfyDQ_108.png,0.2980392202734947,0.10980392247438431
1drABlAeHOcDdc0Ui0EAyg_37.png,0.7098039388656616,0.0
1fhI-qv6dVR-1Kc8Oafb3Q_68.png,0.3607843369245529,0.1568627506494522
1iNmWb961Hp80zIEZww4Rg_93.png,0.11372549831867218,0.14901961386203766
1j3CPmAeIgDXyRYq70cG0Q_81.png,0.3019607812166214,0.14509804546833038
1jHwftGETz48sqrKKEoYwA_78.png,0.6627450883388519,0.29411765933036804
1kbxX8m_KIe7uL0J0QONgQ_92.png,0.368627455085516,0.03529411926865578
1rEBVRUh3ACRSN370m0PBQ_23.png,0.2666666731238365,0.0941176488995552
1tXBxkzrWqK0qkmEKqh1Qg_12.png,0.6470588371157646,0.08627451211214066
1wEUR7gwJtgtiJtw1YnnSQ_29.png,0.4156862944364548,0.239215686917305
1x2rU_0GGfskEMiyB5SDiQ_62.png,0.3490196019411087,0.14509804546833038
1xTuWZYV9jFraS-q5crArg_44.png,0.6627450883388519,0.27843138575553894
1xTuWZYV9jFraS-q5crArg_52.png,0.8470588251948357,0.11764705926179886
2-KPynm68uB4zMaqFN71Dg_36.png,0.5960784535855055,0.019607843831181526
2-nBH8NXxGFPCoSk4T_s1g_46.png,0.5176470726728439,0.1882352977991104
24cmAhf_Hb5xITbuQZyq4w_85.png,0.27450980246067047,0.14509804546833038
27vIp8l4Z0R_9wah5ccieQ_155.png,0.7960784425958991,0.007843137718737125
29Kwey4TTRKPTxSXZLsi-Q_43.png,0.29019608721137047,0.05882352963089943
29Kwey4TTRKPTxSXZLsi-Q_46.png,0.4431372806429863,0.062745101749897
2Dg63ok8grDtUAkHWjNbjw_41.png,0.8156862780451775,0.07450980693101883
2EG-9qqAB81t0bjWF0iS9Q_66.png,0.282352939248085,0.16078431904315948
2EG-9qqAB81t0bjWF0iS9Q_77.png,0.2196078523993492,0.0941176488995552
2F347mUCp7cpMquLeeszGw_51.png,0.3333333283662796,0.16470588743686676
2HZrl6WfgOhiSOMNYIo-UQ_54.png,0.2705882415175438,0.08235294371843338
2K8S0ZRvSHjfm1PwtXl01Q_84.png,0.4235294312238693,0.1411764770746231
2LBy8QW5xYD-ogFsWtSmQQ_31.png,0.5803921781480312,0.0470588244497776
2LHkNHa8OVYbHgunfFbMoA_65.png,0.4156862944364548,0.12941177189350128
2NuqJw73AwuJZvNNUA26WA_83.png,0.38823529332876205,0.06666667014360428
2Nvhp5duIvb-OYY7xAMwZw_91.png,0.49019610695540905,0.0235294122248888
2PG6ZknoxEQnh4F5eelUQg_109.png,0.32156863436102867,0.03921568766236305
2S5RJ650snwQ_QjKZfd5FA_150.png,0.18823529407382011,0.04313725605607033
2SYXukg_XcwH7F-6qHAXDg_71.png,0.32549019902944565,0.11372549086809158
2SkcSZ8lr1G-3qaN6eQ8tA_22.png,0.4784314017742872,0.0235294122248888
2T8whq-xxHa5T30ZxLlOTA_165.png,0.18823529407382011,0.0313725508749485
2VocUH1rhqljMer4lhI9zA_180.png,0.2470588367432356,0.019607843831181526
2WT8iV62bGIO40M0jiiFsQ_26.png,0.6941176354885101,0.26274511218070984
2ZeZjP62a73fm3UuBGiAfw_87.png,0.376470610499382,0.14901961386203766
2_Fnzu8YIZ6zSI348MosAA_20.png,0.1882352977991104,0.2235294133424759
2aBbxIy4NV6neWE77xgtnA_82.png,0.45098040997982025,0.20392157137393951
2afswsOBR05I_Mp3gDLfRw_25.png,0.24705883860588074,0.30980393290519714
2aiXYA9gfmB1oYeQ4QvElw_38.png,0.6431372463703156,0.27450981736183167
2aovwlhDcoCmfhTvTLuTsw_62.png,0.9098039194941521,0.09019608050584793
2aovwlhDcoCmfhTvTLuTsw_88.png,0.9843137245625257,0.01568627543747425
2cyOZN1qSZb3YLsUetNerQ_99.png,0.35294120013713837,0.1568627506494522
2dP8ZTMC_fopdAWuhleNeg_89.png,0.5333333602175117,0.007843137718737125
2gE2GNpvgGfgaKbTSPBTYw_20.png,0.6074509888887427,0.2235294133424759
2lR0G8Med8cnZVHJGOgh2A_100.png,0.27843138575553894,0.30588236451148987
2pGl210yU11AQofpaokrBg_81.png,0.3294117711484432,0.03921568766236305
2qcUmv--pDVFBYtNUxYXIA_119.png,0.6705882539972663,0.007843137718737125
2sjuGKVUrK3MOEKjPXRjIw_54.png,0.38823529332876205,0.10980392247438431
2sjuGKVUrK3MOEKjPXRjIw_74.png,0.5764706060290337,0.062745101749897
2tPcwf6kEf7QkKDiYKbITg_103.png,0.250980406999588,0.4117647111415863
2taV5obPb56PZWx8nkAWyg_43.png,0.59607844799757,0.10196078568696976
2ttmfiCS1HL75gA8rkGpmA_147.png,0.4941176623106003,0.1725490242242813
2vV6G5p83lk0xmQWhmivqg_36.png,0.8901960775256157,0.08235294371843338
2w2KTS0mPibZ7HFzMBLE9g_53.png,0.1254901960492134,0.10196078568696976
2wDFHUSUHHGdCt7x6fOZVg_47.png,0.8784313779324293,0.0235294122248888
2xtmBggdqMe8TlfkcKSBLw_100.png,0.912156860530376,0.08000000268220937
2xtmBggdqMe8TlfkcKSBLw_79.png,0.8156862705945969,0.18431372940540314
2zvLDLPqBLiVzc6sPnTbtg_110.png,0.5607843394391239,0.003921568859368563
2zvLDLPqBLiVzc6sPnTbtg_116.png,0.40392157435417175,0.0
30CS2x6vK5c5J0NaN_KkdA_136.png,0.5105882495641701,0.14901961386203766
30W9bfoKOezx7rW4jA0QoQ_42.png,0.9529411755502224,0.0470588244497776
31nY1GG0MnMJO-8aWKvbig_78.png,0.2352941296994686,0.03529411926865578
32eEAOHpvNLMBZIJ2ksHAg_62.png,0.40784311294555664,0.5176470875740051
32xrqCT0JaOr0z_gtds9IA_121.png,0.3803921565413475,0.09019608050584793
32xrqCT0JaOr0z_gtds9IA_134.png,0.38823532313108444,0.12156862765550613
36iNN_5lKC_CrOiFjmcF9w_78.png,0.4588235542178154,0.08627451211214066
382xH63TSC82w2TY-JlikA_41.png,0.7254902087152004,0.0313725508749485
39FHkg5ZmNCokV4koVRi5w_54.png,0.505882378667593,0.054901961237192154
3Bm4_u-QI4QEKAS1SW2-Bg_58.png,0.13725490681827068,0.027450980618596077
3EXnXZkzOyDpQppjn6gTSw_45.png,0.15294118225574493,0.1921568661928177
3F1RmC24S5T_D9nj2aA5xg_55.png,0.56470587849617,0.41960784792900085
3H-M6UGDv2zAbnU0NqqS7w_131.png,0.27843137085437775,0.16078431904315948
3HZSbWkwgTXg_1EprI6qNQ_34.png,0.48235294222831726,0.2666666805744171
3IgDxpZltEd-WKPPZgmspA_95.png,0.26274509727954865,0.15294118225574493
3NwVbwOEUyJUwP0Dwk-FLw_24.png,0.23137255758047104,0.10196078568696976
3NwVbwOEUyJUwP0Dwk-FLw_25.png,0.2549019679427147,0.07450980693101883
3ReL18otnnfil5iLO1Ik7g_68.png,0.8431372568011284,0.10588235408067703
3Xmflsiu_ik4VICmnzzKOg_112.png,0.6235294193029404,0.14509804546833038
3Xmflsiu_ik4VICmnzzKOg_114.png,0.26274510473012924,0.07450980693101883
3Xmflsiu_ik4VICmnzzKOg_47.png,0.5450980514287949,0.20392157137393951
3Yr7sYFO6Lx6DVDamgt1sg_79.png,0.3725490253418684,0.027450980618596077
3YvsinMPpfviEPHrfQoHyw_57.png,0.8196078464388847,0.07450980693101883
3YwsM8izaRSXfCj2A7YhBg_104.png,0.717647060751915,0.22745098173618317
3YyiXZ6N8Hx7CdWhNYdr9w_154.png,0.3019607961177826,0.364705890417099
3ZMT09ZG9bGQb2y8smipgA_41.png,0.5725490152835846,0.3490196168422699
3_7OqxqDr664Rzp1OlrOAA_47.png,0.6823529526591301,0.11764705926179886
3_8rnXk9KnloiAExBR326g_71.png,0.4156862795352936,0.3803921639919281
3_fNH6k2KclGOCnX8sgTgA_23.png,0.5960784535855055,0.019607843831181526
3_fNH6k2KclGOCnX8sgTgA_61.png,0.5254902206361294,0.0313725508749485
3fO5yaRjz10T2cAqjALXGA_75.png,0.831372544169426,0.1411764770746231
3gp7fQM95pCcMLisEUou-Q_60.png,0.3215686231851578,0.1411764770746231
3imW83bhRVpZucwt65wqKA_102.png,0.48627452552318573,0.14901961386203766
3jm_TnxLf8RaNMONLLxnbA_63.png,0.2078431248664856,0.2823529541492462
3jm_TnxLf8RaNMONLLxnbA_68.png,0.30980392545461655,0.11372549086809158
3jm_TnxLf8RaNMONLLxnbA_71.png,0.32156863808631897,0.3686274588108063
3jm_TnxLf8RaNMONLLxnbA_72.png,0.36862747371196747,0.20392157137393951
3jx_zT_SNnPdlMmeWc6Y0A_67.png,0.26274509727954865,0.12941177189350128
3mw1c-JXt8y1gRfVS_5lhg_23.png,0.690196081995964,0.1882352977991104
3mw1c-JXt8y1gRfVS_5lhg_30.png,0.7176470458507538,0.25882354378700256
3n_IyXOmDJ42uZtXzbScrA_43.png,0.7098039239645004,0.14509804546833038
3ns9j1AWybu9CW0Qk-gp1A_71.png,0.5450980644673109,0.0235294122248888
3sF9DakPVpn3KSb4YOd6lQ_27.png,0.6980392299592495,0.05882352963089943
3shL_96xI949QC_g3ZYjSQ_67.png,0.21568626165390015,0.7843137383460999
3tol9yKyV1bTtxBmMgNHYg_29.png,0.10980392247438431,0.07450980693101883
3tol9yKyV1bTtxBmMgNHYg_42.png,0.09803920984268188,0.12941177189350128
3uLNgOj-4iejrDtGB5HrQQ_70.png,0.24705883488059044,0.05098039284348488
3uY00spjCX2PmSeS3JK4Fg_70.png,0.32549022138118744,0.2235294133424759
3vhQjI8NQelkS28IyvYH2g_73.png,0.9098039264790714,0.003921568859368563
3vpEdqkJcWQaEy2-zCXbyA_22.png,0.5333333602175117,0.007843137718737125
3vs2sr7NNAnm43Y32qOggg_69.png,0.37254901975393295,0.09019608050584793
3yHi_BV3Dn3TLxkPQnHyiA_108.png,0.9058823511004448,0.08235294371843338
3yHi_BV3Dn3TLxkPQnHyiA_111.png,0.7058823630213737,0.12156862765550613
3yHi_BV3Dn3TLxkPQnHyiA_112.png,0.30588236451148987,0.43529412150382996
3zliytpAuiRDKIizn7HgWg_16.png,0.29411765187978745,0.10588235408067703
3zzVwxQIuYzX-9FVu6MKAg_26.png,0.23137255758047104,0.0941176488995552
4-Misron4_kc5rQ1WophrA_49.png,0.5411764942109585,0.05882352963089943
4-Z9ccQtdUCDk3EvLqZM0Q_40.png,0.43529414385557175,0.12156862765550613
4-Z9ccQtdUCDk3EvLqZM0Q_43.png,0.4274509996175766,0.1882352977991104
42FZy0HQfk3Rcs-wvMBqAw_40.png,0.20784313790500164,0.0235294122248888
42FZy0HQfk3Rcs-wvMBqAw_44.png,0.1725490316748619,0.0784313753247261
44hbtj5aYLL9MHkUi1Eqbw_62.png,0.6823529563844204,0.0313725508749485
46cG5n9hdXbsMiOhFKFZ2A_82.png,0.32549019157886505,0.14901961386203766
46cG5n9hdXbsMiOhFKFZ2A_84.png,0.3019607812166214,0.16470588743686676
47DFfFBKmeZHceae3Y49xA_76.png,0.5882353149354458,0.04313725605607033
47rv_nX9aNbpNAjD289cHA_82.png,0.32549019157886505,0.1411764770746231
47yDC2IeDHcYjmx84kySNg_50.png,0.125490203499794,0.21960784494876862
49yrqxpf5jzgaG0nvRs2Dg_92.png,0.5215686485171318,0.10980392247438431
4BkzGCwVXy77yFE4vO50oA_34.png,0.8509803861379623,0.125490203499794
4Bw74lKT05XiX9rVfiNC-Q_89.png,0.4784313999116421,0.0313725508749485
4CW8SD7jlWCVHAXSlSR99A_39.png,0.20392156764864922,0.04313725605607033
4EM8qZ29UyhjD9WJodIlcg_139.png,0.5725490376353264,0.06666667014360428
4F2nCiLRAtOqSyCTMMOJDQ_71.png,0.2823529504239559,0.03921568766236305
4HwmiDGVjAa6XJhMVVvafQ_81.png,0.26274511218070984,0.25882354378700256
4JeeUs0EFETa_bGCGi3PMA_18.png,0.4392157047986984,0.16862745583057404
4JeeUs0EFETa_bGCGi3PMA_19.png,0.4141176521778103,0.31921569705009495
4JeeUs0EFETa_bGCGi3PMA_21.png,0.3647059053182602,0.1882352977991104
4JeeUs0EFETa_bGCGi3PMA_22.png,0.2980392128229141,0.15294118225574493
4JeeUs0EFETa_bGCGi3PMA_44.png,0.3607843220233917,0.3686274588108063
4La28UVXDubTzitzAOpXsA_30.png,0.5098039470613003,0.03529411926865578
4LpuW2Oo6EwmhokBR3d6IA_41.png,0.14509804546833038,0.13333334028720856
4M_bcf2V2RAbcwpwask3CQ_63.png,0.7137254923582077,0.12941177189350128
4M_bcf2V2RAbcwpwask3CQ_65.png,0.6862745136022568,0.13725490868091583
4Nh4VMi1mpwtnsVRFsy-ug_56.png,0.6431372612714767,0.13725490868091583
4SUJ-7NBxri8N-9qmhL8aQ_96.png,0.7450980395078659,0.24313725531101227
4THUIryTtewpoRGuyEoNog_186.png,0.3490196019411087,0.125490203499794
4TPLUiukcNDxybMVFin-2g_101.png,0.38823531568050385,0.15294118225574493
4TeI3hsrGEqfrhhVDgvBCw_106.png,0.40392156690359116,0.0784313753247261
4TeI3hsrGEqfrhhVDgvBCw_57.png,0.41568630188703537,0.09019608050584793
4YW5EFkeoDiiTl2bOrMhAA_48.png,0.5254901945590973,0.250980406999588
4dPhb9XwXToVyf-ogoevnA_91.png,0.45490196300670505,0.003921568859368563
4doknTEqs4eQnCA8puL6UQ_60.png,0.7333333343267441,0.15294118225574493
4fogD98cmgKfxH1dLjdtzA_46.png,0.4588235579431057,0.05882352963089943
4h-D4r13ViNWvdqZFFFyhw_46.png,0.3803921788930893,0.20000000298023224
4hrNsihJVJlQ8EwvbWdjhw_117.png,0.5647058933973312,0.16862745583057404
4j8k_B-GOphNfsJzU2cywQ_58.png,0.2980392426252365,0.21568627655506134
4j8k_B-GOphNfsJzU2cywQ_90.png,0.35294120013713837,0.18039216101169586
4jU1FrdjWqGFxBrMFXvXjw_68.png,0.5372549220919609,0.10588235408067703
4kuThM4icGuONZH4_ZQ6ow_37.png,0.4941176734864712,0.054901961237192154
4l999G71y19q7Y8LWBdy3A_85.png,0.4588235318660736,0.2705882489681244
4nwhXaqbkc0CQSnONaecGg_198.png,0.49803923070430756,0.2235294133424759
4nwhXaqbkc0CQSnONaecGg_75.png,0.4941176474094391,0.3294117748737335
4okrvwZu7gESGjralvcPrw_69.png,0.6745097935199738,0.27843138575553894
4wzRVZIO8BqNp9Gt8WTNoA_98.png,0.6117647141218185,0.1764705926179886
5-c8RAFQovjJS6TeKV2ANA_61.png,0.4470588490366936,0.07450980693101883
5-c8RAFQovjJS6TeKV2ANA_76.png,0.4235294386744499,0.08235294371843338
518tcJ3hR-DuR0vXpAy81Q_55.png,0.14509804174304008,0.054901961237192154
51RM_N9F5gGELxTCClEtOQ_67.png,0.674509821459651,0.019607843831181526
537QZnJ61xU2owhY_QHH-w_99.png,0.3882352989166975,0.027450980618596077
596O8-JFviUWCSkBoJTEbg_135.png,0.7137254998087883,0.0941176488995552
5Bajm6UD1iCaOYdm93r37Q_36.png,0.6431372752413154,0.007843137718737125
5Ch4ZXyGsdwj7vVjkzV-7w_54.png,0.7764705866575241,0.2235294133424759
5E-IBSF0BRSblm-npUOk2w_50.png,0.8078431412577629,0.07450980693101883
5EKVcRR3IJjyyscseEQJpQ_66.png,0.717647060751915,0.24705882370471954
5F3GkvWHknzbw6i5bF6ixg_112.png,0.2196078561246395,0.054901961237192154
5F3GkvWHknzbw6i5bF6ixg_53.png,0.24705883488059044,0.054901961237192154
5IhYhJ_vNenuEUsHIx-2TA_113.png,0.505882378667593,0.05098039284348488
5IqAUirN1ZqVTTtPDrjy9w_132.png,0.26274511218070984,0.2666666805744171
5J7I1z4fW_tx1g76dFOjlQ_48.png,0.37254902347922325,0.054901961237192154
5Ldp4pRt60zCMHsN2L9ICw_36.png,0.18039215728640556,0.05098039284348488
5PWfNGYNXgvbX8Wfmo30Jw_79.png,0.8980392143130302,0.08627451211214066
5PWfNGYNXgvbX8Wfmo30Jw_84.png,0.48235294222831726,0.3764705955982208
5UIDjjCd-ZX6kIIlUIqY-A_37.png,0.22745098173618317,0.1764705926179886
5X_nZuTXZlLoh9VXWjzVqA_69.png,0.1882352977991104,0.0
5ZfBb1cwp2LuXv_ofqMXIQ_46.png,0.4784313887357712,0.2235294133424759
5ZlsvgSW53jsFAW6okOk5Q_39.png,0.5058823525905609,0.3607843220233917
5_l7uQJMW3B7Bry3PUnNyg_41.png,0.20000001043081284,0.11764705926179886
5b62PYfZBE_xOJ1eUrK_jg_73.png,0.23137255758047104,0.062745101749897
5dBAWnMTnnKpobN42Y6lTQ_30.png,0.5372548997402191,0.27843138575553894
5dDIWi7JP6u_MFChxq-m_g_105.png,0.34117647958919406,0.003921568859368563
5dWjYSSEqHntqXw9kEpRMQ_72.png,0.46666669473052025,0.05882352963089943
5dvZls2wnDa4nbQ4rg-IIQ_62.png,0.3803921565413475,0.09019608050584793
5gak-Nw7quDIPHVGURBV_A_94.png,0.26274510473012924,0.062745101749897
5gt211Xzf2mysdwDKBjdjA_14.png,0.20000000298023224,0.14509804546833038
5gt211Xzf2mysdwDKBjdjA_20.png,0.3450980633497238,0.20000000298023224
5gt211Xzf2mysdwDKBjdjA_42.png,0.20392157137393951,0.2078431397676468
5i9qEqPya01LmgzMK1knzA_50.png,0.352941170334816,0.13333334028720856
5iMBYXx4bFrhxOqWKiaK4A_48.png,0.6862745210528374,0.11764705926179886
5j7xu2G3wnPs85Gc5WdnXQ_50.png,0.9372549019753933,0.054901961237192154
5lXYKjNP6LXn3haiQxaPPA_24.png,0.18431373685598373,0.09019608050584793
5l_u7RYS6W_1nralBTin2g_169.png,0.3333333358168602,0.09803921729326248
5n5lUIEFv43tKMZfwjQ3Yg_77.png,0.6431372724473476,0.05098039284348488
5nh5za22KUc0tXxMjrW_tg_39.png,0.3803921565413475,0.10588235408067703
5nreWuxNYaY9nqAlUxowMQ_122.png,0.5372549220919609,0.12156862765550613
5r35aLpzDE_FffYP6Eqf3w_26.png,0.24705883115530014,0.11764705926179886
5rGIljVgv1jKdShLRyuZlw_67.png,0.6705882474780083,0.08235294371843338
5uzx_96laA0A_t7u3vRTyA_54.png,0.7843137234449387,0.21176470816135406
5yzNeAKe9oueKbYOd-mWBg_56.png,0.43137257546186447,0.11764705926179886
6-J9R7VrWRYdKWqBM0Grlw_57.png,0.4588235467672348,0.15294118225574493
6054Yg_dX5gfrN4otSr66A_55.png,0.1568627469241619,0.0313725508749485
630R_r2tSsx5psiy0M6eCg_102.png,0.13333332538604736,0.33725491166114807
63PDTfSAB0zKgRcP50_lcA_26.png,0.6313725709915161,0.0
65asDqGz7fy9JSjIfNCoVw_43.png,0.4431372582912445,0.2705882489681244
66z2DX6Z2pWU5n-P8rfD3Q_42.png,0.6941176503896713,0.21176470816135406
